year,first_name,sex,num
1932,Lois,F,9519
1932,Alice,F,8535
1932,Norma,F,8406
1932,Evelyn,F,7960
1932,Anna,F,7924
1932,Gloria,F,7812
1932,Mildred,F,7644
1932,Martha,F,7580
1932,Beverly,F,7526
1932,Donna,F,7361
1932,Phyllis,F,7310
1932,Marie,F,6912
1932,Carol,F,6569
1932,Rose,F,6474
1932,Ann,F,6194
1932,Janet,F,5786
1932,Louise,F,5642
1932,Marjorie,F,5608
1932,Ruby,F,5469
1932,Catherine,F,5448
1932,Peggy,F,5445
1932,Annie,F,5386
1932,Geraldine,F,5334
1932,Irene,F,5202
1932,Robert,M,59265
1932,James,M,51922
1932,John,M,48622
1932,William,M,42126
1932,Richard,M,31806
1932,Charles,M,31095
1932,Donald,M,29786
1932,George,M,20441
1932,Joseph,M,18568
1932,Thomas,M,16836
1932,Edward,M,15189
1932,David,M,12138
1932,Paul,M,12070
1932,Kenneth,M,11740
1932,Frank,M,11498
1932,Ronald,M,11141
1932,Jack,M,10716
1932,Harold,M,10431
1932,Raymond,M,10344
1932,Billy,M,9435
1932,Walter,M,8666
1932,Eugene,M,8047
1932,Henry,M,7471
1932,Gerald,M,7347
1932,Arthur,M,6917
1932,Albert,M,6863
1932,Ralph,M,6728
1932,Carl,M,6714
1932,Joe,M,6693
1932,Bobby,M,6597
1932,Willie,M,6547
1932,Harry,M,5704
1932,Fred,M,5523
1932,Jerry,M,5303
1932,Lawrence,M,5295
1932,Howard,M,5294
1932,Norman,M,5269
1932,Roy,M,5237
1932,Louis,M,5135
1933,Mary,F,55516
1933,Betty,F,31527
1933,Barbara,F,26949
1933,Dorothy,F,22049
1933,Joan,F,19290
1933,Patricia,F,18631
1933,Margaret,F,15239
1933,Helen,F,14644
1933,Shirley,F,14316
1933,Doris,F,12025
1933,Nancy,F,11869
1933,Joyce,F,11192
1933,Ruth,F,11139
1933,Jean,F,9966
1933,Virginia,F,9720
1933,Marilyn,F,9125
1933,Elizabeth,F,9017
1933,Frances,F,8884
1933,Lois,F,8653
1933,Carol,F,8220
1933,Dolores,F,8020
1933,Alice,F,7698
1933,Norma,F,7482
1933,Donna,F,7360
1933,Janet,F,7342
1933,Beverly,F,7185
1933,Martha,F,7165
1933,Phyllis,F,7111
1933,Anna,F,7072
1933,Evelyn,F,6946
1933,Gloria,F,6752
1933,Mildred,F,6569
1933,Marie,F,6242
1933,Ann,F,6208
1933,Rose,F,5770
1933,Peggy,F,5533
1933,Annie,F,5123
1933,Eleanor,F,5104
1933,Louise,F,5080
1933,Marjorie,F,5043
1933,Carolyn,F,5042
1933,Robert,M,54223
1933,James,M,51110
1933,John,M,46223
1933,William,M,39049
1933,Richard,M,31335
1933,Charles,M,28990
1933,Donald,M,28442
1933,George,M,18356
1933,Joseph,M,17160
1933,Thomas,M,16501
1933,Edward,M,13796
1933,Ronald,M,12061
1933,David,M,12025
1933,Paul,M,11852
1933,Kenneth,M,11406
1933,Frank,M,10960
1933,Jack,M,9837
1933,Harold,M,9544
1933,Raymond,M,9513
1933,Billy,M,8937
1933,Walter,M,7757
1933,Gerald,M,7421
1933,Eugene,M,7353
1933,Henry,M,6726
1933,Arthur,M,6524
1933,Bobby,M,6489
1933,Joe,M,6409
1933,Carl,M,6188
1933,Ralph,M,6184
1933,Albert,M,6087
1933,Jerry,M,6065
1933,Willie,M,5981
1933,Franklin,M,5364
1933,Fred,M,5288
1933,Harry,M,5135
1934,Mary,F,56932
1934,Betty,F,31086
1934,Barbara,F,29237
1934,Shirley,F,22844
1934,Dorothy,F,21284
1934,Patricia,F,20845
1934,Joan,F,19465
1934,Margaret,F,15144
1934,Helen,F,14101
1934,Nancy,F,13519
1934,Doris,F,11627
1934,Joyce,F,11459
1934,Ruth,F,10565
1934,Carol,F,10275
1934,Virginia,F,10000
1934,Jean,F,9718
1934,Marilyn,F,9384
1934,Elizabeth,F,9346
1934,Frances,F,9205
1934,Lois,F,8386
1934,Janet,F,8068
1934,Beverly,F,7888
1934,Donna,F,7869
1934,Norma,F,7786
1934,Alice,F,7784
1934,Dolores,F,7688
1934,Martha,F,7602
1934,Phyllis,F,7179
1934,Evelyn,F,6982
1934,Gloria,F,6812
1934,Anna,F,6681
1934,Ann,F,6642
1934,Carolyn,F,6472
1934,Marie,F,6325
1934,Mildred,F,6180
1934,Peggy,F,6026
1934,Rose,F,5581
1934,Annie,F,5016
1934,Robert,M,55834
1934,James,M,54257
1934,John,M,46737
1934,William,M,40172
1934,Richard,M,33161
1934,Donald,M,30408
1934,Charles,M,29789
1934,George,M,18496
1934,Thomas,M,17368
1934,Joseph,M,17106
1934,Ronald,M,14085
1934,David,M,14000
1934,Edward,M,13916
1934,Paul,M,12196
1934,Kenneth,M,11799
1934,Frank,M,10635
1934,Jack,M,9986
1934,Harold,M,9926
1934,Raymond,M,9589
1934,Billy,M,9563
1934,Walter,M,8091
1934,Gerald,M,7816
1934,Bobby,M,7529
1934,Eugene,M,7141
1934,Jerry,M,7133
1934,Joe,M,7090
1934,Henry,M,6736
1934,Carl,M,6682
1934,Arthur,M,6442
1934,Willie,M,6348
1934,Ralph,M,6282
1934,Albert,M,6004
1934,Fred,M,5464
1934,Lawrence,M,5325
1934,Roy,M,5104
1934,Harry,M,5100
1934,Howard,M,5066
1935,Mary,F,55072
1935,Shirley,F,42356
1935,Barbara,F,30697
1935,Betty,F,28676
1935,Patricia,F,22877
1935,Dorothy,F,19404
1935,Joan,F,18224
1935,Margaret,F,14725
1935,Nancy,F,14544
1935,Helen,F,12784
1935,Carol,F,11731
1935,Joyce,F,11367
1935,Doris,F,10604
1935,Marilyn,F,10416
1935,Ruth,F,9989
1935,Virginia,F,9865
1935,Elizabeth,F,9075
1935,Jean,F,8851
1935,Frances,F,8769
1935,Beverly,F,7994
1935,Lois,F,7989
1935,Janet,F,7855
1935,Donna,F,7791
1935,Martha,F,7621
1935,Alice,F,7442
1935,Dolores,F,7376
1935,Phyllis,F,7368
1935,Carolyn,F,6967
1935,Norma,F,6869
1935,Ann,F,6705
1935,Evelyn,F,6561
1935,Gloria,F,6348
1935,Marie,F,6294
1935,Anna,F,6162
1935,Mildred,F,5546
1935,Peggy,F,5267
1935,Rose,F,5232
1935,Robert,M,56522
1935,James,M,55002
1935,John,M,47499
1935,William,M,40200
1935,Richard,M,33947
1935,Charles,M,29985
1935,Donald,M,29668
1935,George,M,18565
1935,Thomas,M,17683
1935,Joseph,M,17180
1935,David,M,15662
1935,Ronald,M,15490
1935,Edward,M,13843
1935,Paul,M,12561
1935,Kenneth,M,12066
1935,Frank,M,10420
1935,Raymond,M,9562
1935,Jack,M,9437
1935,Billy,M,9241
1935,Harold,M,9167
1935,Gerald,M,8458
1935,Jerry,M,8452
1935,Walter,M,7815
1935,Bobby,M,7725
1935,Joe,M,7553
1935,Eugene,M,6857
1935,Henry,M,6856
1935,Carl,M,6694
1935,Arthur,M,6548
1935,Willie,M,6329
1935,Albert,M,6095
1935,Ralph,M,6089
1935,Larry,M,5975
1935,Fred,M,5494
1935,Lawrence,M,5349
1935,Roger,M,5151
1935,Harry,M,5055
1935,Norman,M,5042
1936,Mary,F,54374
1936,Shirley,F,35163
1936,Barbara,F,31684
1936,Betty,F,25869
1936,Patricia,F,23915
1936,Dorothy,F,17668
1936,Joan,F,17071
1936,Nancy,F,16756
1936,Margaret,F,14595
1936,Carol,F,14520
1936,Helen,F,12234
1936,Joyce,F,11991
1936,Marilyn,F,11065
1936,Virginia,F,9650
1936,Doris,F,9226
1936,Ruth,F,9215
1936,Beverly,F,8900
1936,Elizabeth,F,8859
1936,Frances,F,8787
1936,Jean,F,8534
1936,Janet,F,8082
1936,Donna,F,7933
1936,Carolyn,F,7908
1936,Martha,F,7389
1936,Phyllis,F,7373
1936,Lois,F,7231
1936,Alice,F,7200
1936,Ann,F,6666
1936,Norma,F,6633
1936,Dolores,F,6416
1936,Janice,F,6149
1936,Gloria,F,6139
1936,Marie,F,6131
1936,Evelyn,F,6108
1936,Peggy,F,6068
1936,Anna,F,5725
1936,Rose,F,5698
1936,Sandra,F,5525
1936,Marlene,F,5331
1936,Mildred,F,5052
1936,Robert,M,58499
1936,James,M,54692
1936,John,M,47676
1936,William,M,39391
1936,Richard,M,33491
1936,Charles,M,29092
1936,Donald,M,28638
1936,Thomas,M,18343
1936,George,M,18197
1936,David,M,17479
1936,Joseph,M,17456
1936,Ronald,M,16920
1936,Edward,M,14194
1936,Kenneth,M,12487
1936,Paul,M,12306
1936,Frank,M,10187
1936,Raymond,M,9455
1936,Jerry,M,9272
1936,Gerald,M,9017
1936,Jack,M,8856
1936,Harold,M,8627
1936,Billy,M,8590
1936,Joe,M,8023
1936,Bobby,M,7734
1936,Larry,M,7612
1936,Walter,M,7536
1936,Carl,M,6588
1936,Henry,M,6445
1936,Eugene,M,6373
1936,Arthur,M,6264
1936,Ralph,M,6029
1936,Willie,M,6011
1936,Michael,M,5802
1936,Albert,M,5755
1936,Roger,M,5701
1936,Fred,M,5601
1936,Lawrence,M,5342
1936,Gary,M,5190
1937,Mary,F,55644
1937,Barbara,F,34912
1937,Patricia,F,26838
1937,Shirley,F,26820
1937,Betty,F,25329
1937,Carol,F,17336
1937,Nancy,F,17070
1937,Dorothy,F,16571
1937,Joan,F,15300
1937,Margaret,F,15144
1937,Joyce,F,11808
1937,Helen,F,11454
1937,Marilyn,F,9738
1937,Beverly,F,9632
1937,Ruth,F,9606
1937,Virginia,F,9514
1937,Elizabeth,F,9385
1937,Janet,F,9363
1937,Frances,F,9055
1937,Carolyn,F,8938
1937,Donna,F,8885
1937,Doris,F,8881
1937,Jean,F,8395
1937,Martha,F,7954
1937,Janice,F,7767
1937,Sandra,F,7521
1937,Phyllis,F,7244
1937,Alice,F,7122
1937,Lois,F,6932
1937,Ann,F,6713
1937,Peggy,F,6377
1937,Gloria,F,6333
1937,Norma,F,6235
1937,Judith,F,6146
1937,Marie,F,6075
1937,Evelyn,F,5759
1937,Dolores,F,5568
1937,Anna,F,5449
1937,Rose,F,5446
1937,Marlene,F,5037
1937,Robert,M,61842
1937,James,M,56556
1937,John,M,48749
1937,William,M,40718
1937,Richard,M,32974
1937,Charles,M,30524
1937,Donald,M,27870
1937,David,M,20974
1937,Thomas,M,19772
1937,George,M,18433
1937,Ronald,M,18138
1937,Joseph,M,17322
1937,Edward,M,14930
1937,Kenneth,M,13217
1937,Paul,M,12880
1937,Larry,M,10321
1937,Jerry,M,10300
1937,Frank,M,10127
1937,Raymond,M,9572
1937,Gerald,M,9424
1937,Harold,M,8551
1937,Billy,M,8298
1937,Jack,M,8195
1937,Bobby,M,7746
1937,Joe,M,7742
1937,Walter,M,7483
1937,Michael,M,7094
1937,Carl,M,6913
1937,Gary,M,6766
1937,Henry,M,6668
1937,Arthur,M,6316
1937,Willie,M,6228
1937,Eugene,M,6000
1937,Ralph,M,5922
1937,Fred,M,5739
1937,Roger,M,5710
1937,Albert,M,5666
1937,Lawrence,M,5505
1937,Daniel,M,5123
1938,Mary,F,56214
1938,Barbara,F,39276
1938,Patricia,F,27556
1938,Betty,F,25506
1938,Shirley,F,23767
1938,Carol,F,19425
1938,Nancy,F,18950
1938,Dorothy,F,16352
1938,Margaret,F,15331
1938,Joan,F,14305
1938,Joyce,F,12694
1938,Judith,F,10877
1938,Helen,F,10836
1938,Sandra,F,10806
1938,Carolyn,F,10587
1938,Janet,F,9868
1938,Elizabeth,F,9802
1938,Beverly,F,9770
1938,Marilyn,F,9745
1938,Donna,F,9694
1938,Ruth,F,9302
1938,Virginia,F,9270
1938,Frances,F,8923
1938,Janice,F,8712
1938,Doris,F,8602
1938,Martha,F,8579
1938,Jean,F,7761
1938,Phyllis,F,7646
1938,Alice,F,7490
1938,Sharon,F,7244
1938,Linda,F,7047
1938,Ann,F,6990
1938,Lois,F,6504
1938,Norma,F,6367
1938,Peggy,F,6341
1938,Gloria,F,6299
1938,Marie,F,5959
1938,Evelyn,F,5690
1938,Rose,F,5291
1938,Anna,F,5142
1938,Robert,M,62269
1938,James,M,59100
1938,John,M,50522
1938,William,M,42429
1938,Richard,M,34383
1938,Charles,M,31144
1938,Donald,M,26672
1938,David,M,22993
1938,Thomas,M,21380
1938,Ronald,M,20295
1938,George,M,18434
1938,Joseph,M,17738
1938,Edward,M,14549
1938,Kenneth,M,14399
1938,Paul,M,13358
1938,Larry,M,12391
1938,Jerry,M,12170
1938,Frank,M,10260
1938,Gerald,M,9972
1938,Raymond,M,9729
1938,Michael,M,9081
1938,Gary,M,8861
1938,Harold,M,8559
1938,Billy,M,8248
1938,Jack,M,8142
1938,Walter,M,7560
1938,Bobby,M,7498
1938,Joe,M,7438
1938,Carl,M,6847
1938,Henry,M,6559
1938,Roger,M,6554
1938,Arthur,M,6526
1938,Eugene,M,6113
1938,Willie,M,6082
1938,Ralph,M,6015
1938,Lawrence,M,5873
1938,Albert,M,5795
1938,Fred,M,5767
1938,Daniel,M,5584
1938,Wayne,M,5226
1938,Roy,M,5042
1938,Howard,M,5017
1939,Mary,F,54903
1939,Barbara,F,37261
1939,Patricia,F,29707
1939,Betty,F,23641
1939,Shirley,F,20447
1939,Carol,F,20166
1939,Nancy,F,19724
1939,Judith,F,16626
1939,Dorothy,F,15172
1939,Margaret,F,14951
1939,Joan,F,14140
1939,Joyce,F,13393
1939,Sandra,F,11970
1939,Carolyn,F,11291
1939,Linda,F,10713
1939,Helen,F,10417
1939,Janet,F,10117
1939,Elizabeth,F,9709
1939,Marilyn,F,9539
1939,Donna,F,9370
1939,Virginia,F,9227
1939,Ruth,F,9060
1939,Sharon,F,9014
1939,Janice,F,8780
1939,Beverly,F,8702
1939,Frances,F,8577
1939,Martha,F,8493
1939,Judy,F,8080
1939,Doris,F,7686
1939,Phyllis,F,7590
1939,Alice,F,7368
1939,Jean,F,7289
1939,Ann,F,6551
1939,Peggy,F,6050
1939,Lois,F,6033
1939,Gloria,F,5939
1939,Marie,F,5888
1939,Norma,F,5826
1939,Karen,F,5542
1939,Evelyn,F,5329
1939,Geraldine,F,5160
1939,Rose,F,5040
1939,Robert,M,59653
1939,James,M,59634
1939,John,M,51019
1939,William,M,42077
1939,Richard,M,35378
1939,Charles,M,30785
1939,David,M,25362
1939,Donald,M,24057
1939,Thomas,M,22130
1939,Ronald,M,19836
1939,George,M,17886
1939,Joseph,M,17720
1939,Kenneth,M,14711
1939,Larry,M,14530
1939,Edward,M,14427
1939,Jerry,M,13730
1939,Paul,M,13335
1939,Michael,M,10827
1939,Gerald,M,10054
1939,Frank,M,9988
1939,Gary,M,9681
1939,Raymond,M,9247
1939,Harold,M,8302
1939,Billy,M,7473
1939,Walter,M,7320
1939,Jack,M,7305
1939,Joe,M,7188
1939,Roger,M,7153
1939,Bobby,M,7058
1939,Carl,M,6593
1939,Henry,M,6559
1939,Arthur,M,6380
1939,Willie,M,6306
1939,Dennis,M,6213
1939,Ralph,M,5959
1939,Lawrence,M,5883
1939,Eugene,M,5874
1939,Daniel,M,5797
1939,Wayne,M,5652
1939,Fred,M,5537
1939,Albert,M,5477
1939,Roy,M,5154
1940,Mary,F,56208
1940,Barbara,F,36735
1940,Patricia,F,32665
1940,Judith,F,22383
1940,Betty,F,22075
1940,Carol,F,21761
1940,Nancy,F,19735
1940,Linda,F,18368
1940,Shirley,F,17879
1940,Sandra,F,16150
1940,Margaret,F,15059
1940,Dorothy,F,14874
1940,Joyce,F,14800
1940,Joan,F,13288
1940,Carolyn,F,12655
1940,Judy,F,11383
1940,Sharon,F,11118
1940,Helen,F,10202
1940,Janet,F,10105
1940,Elizabeth,F,9953
1940,Virginia,F,9554
1940,Janice,F,9316
1940,Donna,F,9232
1940,Ruth,F,8885
1940,Marilyn,F,8701
1940,Martha,F,8694
1940,Beverly,F,8657
1940,Frances,F,8621
1940,Jean,F,8066
1940,Gloria,F,8025
1940,Doris,F,7767
1940,Alice,F,7601
1940,Phyllis,F,7415
1940,Karen,F,7283
1940,Ann,F,7196
1940,Susan,F,6755
1940,Peggy,F,6127
1940,Lois,F,6125
1940,Bonnie,F,5958
1940,Kathleen,F,5697
1940,Marie,F,5541
1940,Brenda,F,5442
1940,Norma,F,5334
1940,Rose,F,5198
1940,Diane,F,5173
1940,Geraldine,F,5152
1940,Jane,F,5091
1940,James,M,62476
1940,Robert,M,61193
1940,John,M,54780
1940,William,M,44772
1940,Richard,M,37424
1940,Charles,M,31686
1940,David,M,27689
1940,Thomas,M,23989
1940,Donald,M,23109
1940,Ronald,M,20730
1940,George,M,18316
1940,Joseph,M,18209
1940,Larry,M,17198
1940,Jerry,M,15210
1940,Kenneth,M,15133
1940,Edward,M,14401
1940,Paul,M,14097
1940,Michael,M,13229
1940,Gary,M,12570
1940,Frank,M,10596
1940,Gerald,M,10239
1940,Raymond,M,9569
1940,Harold,M,8079
1940,Dennis,M,7845
1940,Walter,M,7723
1940,Roger,M,7599
1940,Billy,M,7596
1940,Joe,M,7221
1940,Jack,M,7048
1940,Bobby,M,6882
1940,Henry,M,6819
1940,Carl,M,6754
1940,Arthur,M,6508
1940,Daniel,M,6224
1940,Willie,M,6175
1940,Lawrence,M,6171
1940,Ralph,M,5835
1940,Eugene,M,5798
1940,Wayne,M,5726
1940,Fred,M,5584
1940,Albert,M,5571
1940,Roy,M,5565
1940,Peter,M,5047
1941,Mary,F,58041
1941,Barbara,F,39539
1941,Patricia,F,36903
1941,Carol,F,24181
1941,Linda,F,23721
1941,Judith,F,23318
1941,Betty,F,20905
1941,Nancy,F,20883
1941,Sandra,F,19500
1941,Shirley,F,16953
1941,Carolyn,F,16273
1941,Margaret,F,15698
1941,Joyce,F,15682
1941,Dorothy,F,14568
1941,Sharon,F,14271
1941,Judy,F,13967
1941,Joan,F,13383
1941,Janet,F,11139
1941,Karen,F,10830
1941,Donna,F,10446
1941,Elizabeth,F,10268
1941,Janice,F,10061
1941,Virginia,F,10042
1941,Helen,F,9888
1941,Martha,F,9157
1941,Gloria,F,9007
1941,Susan,F,8888
1941,Ruth,F,8864
1941,Beverly,F,8727
1941,Marilyn,F,8557
1941,Frances,F,8468
1941,Jean,F,7840
1941,Bonnie,F,7760
1941,Alice,F,7446
1941,Phyllis,F,7348
1941,Kathleen,F,7160
1941,Ann,F,7122
1941,Doris,F,7077
1941,Peggy,F,6559
1941,Diane,F,6426
1941,Brenda,F,6332
1941,Marie,F,6153
1941,Lois,F,6107
1941,Elaine,F,5378
1941,Geraldine,F,5226
1941,Jane,F,5089
1941,Norma,F,5021
1941,James,M,66743
1941,Robert,M,64240
1941,John,M,57521
1941,William,M,47792
1941,Richard,M,39108
1941,Charles,M,32740
1941,David,M,30552
1941,Thomas,M,26642
1941,Ronald,M,24401
1941,Donald,M,22637
1941,Larry,M,20132
1941,Joseph,M,19803
1941,George,M,19261
1941,Jerry,M,16801
1941,Kenneth,M,16138
1941,Michael,M,15934
1941,Edward,M,15580
1941,Paul,M,15165
1941,Gary,M,14565
1941,Gerald,M,10943
1941,Frank,M,10794
1941,Raymond,M,9949
1941,Dennis,M,9559
1941,Harold,M,8101
1941,Roger,M,8093
1941,Walter,M,7747
1941,Billy,M,7657
1941,Henry,M,7165
1941,Carl,M,7160
1941,Joe,M,7155
1941,Daniel,M,7050
1941,Jack,M,6950
1941,Arthur,M,6738
1941,Lawrence,M,6652
1941,Bobby,M,6588
1941,Willie,M,6531
1941,Wayne,M,6109
1941,Ralph,M,6039
1941,Roy,M,5946
1941,Albert,M,5929
1941,Stephen,M,5808
1941,Eugene,M,5754
1941,Fred,M,5619
1941,Peter,M,5610
1941,Jimmy,M,5335
1941,Anthony,M,5241
1941,Howard,M,5069
1941,Harry,M,5056
1942,Mary,F,63256
1942,Barbara,F,44735
1942,Patricia,F,39458
1942,Linda,F,31612
1942,Carol,F,30272
1942,Sandra,F,24994
1942,Judith,F,24792
1942,Nancy,F,23326
1942,Betty,F,21659
1942,Carolyn,F,19977
1942,Sharon,F,19647
1942,Shirley,F,17750
1942,Joyce,F,16728
1942,Margaret,F,16549
1942,Judy,F,15668
1942,Karen,F,15385
1942,Dorothy,F,15029
1942,Joan,F,14514
1942,Janet,F,13062
1942,Donna,F,12985
1942,Susan,F,12014
1942,Elizabeth,F,11185
1942,Virginia,F,10805
1942,Kathleen,F,10696
1942,Janice,F,10285
1942,Helen,F,10015
1942,Marilyn,F,9907
1942,Diane,F,9552
1942,Martha,F,9511
1942,Frances,F,9472
1942,Gloria,F,9448
1942,Beverly,F,9409
1942,Ruth,F,9317
1942,Bonnie,F,8824
1942,Carole,F,8410
1942,Jean,F,8255
1942,Phyllis,F,7791
1942,Ann,F,7665
1942,Alice,F,7381
1942,Brenda,F,7238
1942,Doris,F,7178
1942,Peggy,F,6578
1942,Marie,F,6556
1942,Lois,F,6405
1942,Elaine,F,5984
1942,Jane,F,5708
1942,Geraldine,F,5438
1942,Joanne,F,5342
1942,Catherine,F,5267
1942,Rose,F,5253
1942,Charlotte,F,5022
1942,James,M,77174
1942,Robert,M,71848
1942,John,M,66033
1942,William,M,54886
1942,Richard,M,43585
1942,David,M,35896
1942,Charles,M,35844
1942,Thomas,M,31099
1942,Ronald,M,27138
1942,Donald,M,23954
1942,Joseph,M,22425
1942,Larry,M,22099
1942,Michael,M,21726
1942,George,M,21272
1942,Kenneth,M,18207
1942,Jerry,M,17482
1942,Edward,M,17467
1942,Gary,M,17070
1942,Paul,M,16491
1942,Dennis,M,13280
1942,Frank,M,12245
1942,Gerald,M,11477
1942,Douglas,M,11231
1942,Raymond,M,11109
1942,Roger,M,9174
1942,Walter,M,8679
1942,Harold,M,8583
1942,Daniel,M,8506
1942,Arthur,M,8027
1942,Lawrence,M,7640
1942,Henry,M,7565
1942,Stephen,M,7501
1942,Joe,M,7381
1942,Jack,M,7361
1942,Billy,M,7311
1942,Carl,M,7265
1942,Willie,M,7089
1942,Ralph,M,6634
1942,Peter,M,6587
1942,Albert,M,6496
1942,Wayne,M,6483
1942,Roy,M,6309
1942,Bobby,M,6250
1942,Anthony,M,6210
1942,Eugene,M,6090
1942,Fred,M,6087
1942,Jimmy,M,5949
1942,Harry,M,5628
1942,Howard,M,5569
1942,Bruce,M,5385
1942,Louis,M,5151
1943,Mary,F,66173
1943,Barbara,F,43432
1943,Patricia,F,39622
1943,Linda,F,38440
1943,Carol,F,31684
1943,Sandra,F,25988
1943,Judith,F,25212
1943,Sharon,F,24712
1943,Nancy,F,23988
1943,Betty,F,21596
1943,Carolyn,F,20366
1943,Shirley,F,17814
1943,Judy,F,17381
1943,Margaret,F,17151
1943,Karen,F,16816
1943,Joyce,F,16485
1943,Donna,F,14915
1943,Susan,F,14889
1943,Dorothy,F,14793
1943,Janet,F,13316
1943,Joan,F,13229
1943,Kathleen,F,12153
1943,Elizabeth,F,11645
1943,Diane,F,11326
1943,Virginia,F,10844
1943,Janice,F,10652
1943,Marilyn,F,10144
1943,Helen,F,9800
1943,Martha,F,9706
1943,Gloria,F,9683
1943,Frances,F,9445
1943,Beverly,F,9433
1943,Ruth,F,9366
1943,Bonnie,F,8869
1943,Brenda,F,8436
1943,Jean,F,8096
1943,Ann,F,7829
1943,Alice,F,7648
1943,Phyllis,F,7607
1943,Doris,F,7127
1943,Peggy,F,6512
1943,Carole,F,6506
1943,Lois,F,6132
1943,Jane,F,6031
1943,Marie,F,5980
1943,Elaine,F,5966
1943,Charlotte,F,5482
1943,Catherine,F,5426
1943,Joanne,F,5267
1943,Rose,F,5207
1943,Geraldine,F,5190
1943,Rita,F,5011
1943,James,M,80274
1943,Robert,M,74871
1943,John,M,68922
1943,William,M,55905
1943,Richard,M,46331
1943,David,M,37238
1943,Charles,M,36632
1943,Thomas,M,32870
1943,Ronald,M,29236
1943,Michael,M,24745
1943,Donald,M,24420
1943,Larry,M,22976
1943,Joseph,M,22831
1943,George,M,21688
1943,Kenneth,M,19113
1943,Gary,M,17868
1943,Jerry,M,17732
1943,Edward,M,17713
1943,Paul,M,17251
1943,Dennis,M,14114
1943,Frank,M,12246
1943,Raymond,M,11393
1943,Gerald,M,11361
1943,Roger,M,10766
1943,Daniel,M,9167
1943,Walter,M,9037
1943,Harold,M,8669
1943,Douglas,M,8238
1943,Stephen,M,7931
1943,Arthur,M,7783
1943,Henry,M,7626
1943,Lawrence,M,7580
1943,Carl,M,7468
1943,Jack,M,7398
1943,Joe,M,7309
1943,Willie,M,7181
1943,Billy,M,7013
1943,Roy,M,6933
1943,Peter,M,6878
1943,Ralph,M,6771
1943,Wayne,M,6762
1943,Jimmy,M,6443
1943,Albert,M,6304
1943,Anthony,M,6204
1943,Fred,M,6169
1943,Bobby,M,6124
1943,Eugene,M,5902
1943,Howard,M,5737
1943,Terry,M,5735
1943,Harry,M,5720
1943,Bruce,M,5431
1943,Johnny,M,5380
1943,Louis,M,5032
1944,Mary,F,62469
1944,Barbara,F,39196
1944,Linda,F,38413
1944,Patricia,F,36878
1944,Carol,F,30457
1944,Sandra,F,26024
1944,Nancy,F,23214
1944,Sharon,F,22431
1944,Judith,F,22430
1944,Betty,F,19755
1944,Carolyn,F,18668
1944,Judy,F,17120
1944,Susan,F,16330
1944,Margaret,F,16321
1944,Shirley,F,16311
1944,Karen,F,15945
1944,Donna,F,15172
1944,Joyce,F,14769
1944,Dorothy,F,13381
1944,Kathleen,F,13004
1944,Janet,F,12592
1944,Joan,F,11922
1944,Elizabeth,F,11032
1944,Diane,F,10710
1944,Gloria,F,9968
1944,Virginia,F,9895
1944,Marilyn,F,9738
1944,Janice,F,9732
1944,Martha,F,9333
1944,Brenda,F,8998
1944,Helen,F,8696
1944,Ruth,F,8674
1944,Frances,F,8485
1944,Bonnie,F,8456
1944,Beverly,F,8291
1944,Cheryl,F,7971
1944,Jean,F,7649
1944,Alice,F,7103
1944,Ann,F,7080
1944,Phyllis,F,7024
1944,Jane,F,6565
1944,Doris,F,6324
1944,Carole,F,6270
1944,Pamela,F,6203
1944,Peggy,F,6020
1944,Elaine,F,5628
1944,Lois,F,5529
1944,Marie,F,5297
1944,Catherine,F,5257
1944,James,M,76954
1944,Robert,M,70850
1944,John,M,66619
1944,William,M,52369
1944,Richard,M,45645
1944,David,M,37382
1944,Charles,M,34657
1944,Thomas,M,31601
1944,Michael,M,26722
1944,Ronald,M,25514
1944,Donald,M,23463
1944,Larry,M,22024
1944,Joseph,M,21174
1944,George,M,20419
1944,Gary,M,20058
1944,Kenneth,M,18096
1944,Paul,M,16655
1944,Edward,M,16478
1944,Jerry,M,16280
1944,Dennis,M,13678
1944,Frank,M,11343
1944,Raymond,M,10633
1944,Roger,M,10581
1944,Gerald,M,10024
1944,Daniel,M,9314
1944,Walter,M,8160
1944,Harold,M,7978
1944,Stephen,M,7794
1944,Arthur,M,7256
1944,Jack,M,7255
1944,Willie,M,7195
1944,Lawrence,M,7126
1944,Joe,M,7059
1944,Douglas,M,6997
1944,Henry,M,6973
1944,Carl,M,6823
1944,Wayne,M,6723
1944,Billy,M,6544
1944,Roy,M,6532
1944,Peter,M,6340
1944,Jimmy,M,6325
1944,Ralph,M,6272
1944,Terry,M,5975
1944,Albert,M,5854
1944,Johnny,M,5661
1944,Anthony,M,5604
1944,Fred,M,5579
1944,Eugene,M,5505
1944,Harry,M,5478
1944,Bobby,M,5408
1944,Bruce,M,5261
1944,Steven,M,5111
1944,Howard,M,5026
1945,Mary,F,59281
1945,Linda,F,41462
1945,Barbara,F,38274
1945,Patricia,F,35840
1945,Carol,F,30387
1945,Sandra,F,24700
1945,Nancy,F,21456
1945,Sharon,F,20836
1945,Judith,F,20190
1945,Susan,F,19221
1945,Betty,F,18391
1945,Carolyn,F,17244
1945,Judy,F,17002
1945,Shirley,F,16149
1945,Margaret,F,15685
1945,Karen,F,15678
1945,Donna,F,15397
1945,Joyce,F,13952
1945,Kathleen,F,13802
