Id,GameID,Username,Bet,CashedOut,Bonus,Profit,BustedAt,PlayDate
14148284,3365726,Bator2,1,1.14,0,0.14,3.25,2016-11-20T17:51:33Z
15584635,3374685,arrowhead5,99,2.12,2.81,113.66,4.24,2016-11-23T06:55:39Z
23535707,3417360,hesh,236,1.16,0,37.76,3.84,2016-12-05T09:58:12Z
14389781,3367341,Radeon,1,1.1,0,0.1,3.81,2016-11-21T04:44:37Z
12393850,3354298,Evil_Carrot,8,1.1,0,0.8,27.48,2016-11-17T12:40:42Z
14916252,3370852,eodyd123,67,NA,NA,NA,1.08,2016-11-22T04:48:19Z
60872,3295075,jedaj,199,15,5.77,2797.48,17.18,2016-10-31T17:22:57Z
8412694,3332757,Merc,101,NA,NA,NA,4.17,2016-11-11T10:32:50Z
16981130,3382781,pagong99,26260,1.35,1.89,9686.15,1.48,2016-11-25T13:45:40Z
14683647,3369282,Tulus72,32,NA,NA,NA,1.01,2016-11-21T17:49:44Z
18929118,3394508,payboy,203,1.1,0,20.3,5.25,2016-11-28T20:25:53Z
17602287,3386673,lokotex,100,1.1,1.33,11.33,1.84,2016-11-26T15:29:48Z
18667795,3393209,danir,5,2,0,5,3.66,2016-11-28T11:31:47Z
25512961,3427946,CrYus,8110,1.1,0,811,1.36,2016-12-08T09:32:23Z
14291899,3366595,Knox,50,NA,NA,NA,5.81,2016-11-20T23:51:09Z
5702208,3321389,cowbay,10,1.02,0,0.2,2.56,2016-11-08T04:58:32Z
2401701,3307225,Babah,200,1.23,0,46,1.83,2016-11-04T03:56:26Z
11040639,3345978,Daus82,100,1.5,0,50,2.26,2016-11-15T04:27:45Z
23229120,3415608,sdy7777,52,5,1.23,208.64,36.22,2016-12-04T21:53:01Z
19519265,3397547,TheRedFrog,100,NA,NA,NA,2.11,2016-11-29T17:43:18Z
6515142,3324641,djavoi,9,1.04,0,0.36,1.54,2016-11-09T03:11:17Z
18057997,3389567,Bodster96,8,NA,NA,NA,1.86,2016-11-27T10:54:46Z
15344037,3373240,dim1983,120,NA,NA,NA,1.22,2016-11-22T21:03:37Z
155463,3295524,LUKA,1250,NA,NA,NA,1.08,2016-10-31T20:26:33Z
19191639,3395976,RealMadrid7,204,1.1,0,20.4,4.13,2016-11-29T06:49:46Z
13598457,3362255,JohnL,84,NA,NA,NA,1.43,2016-11-19T18:28:56Z
21419924,3406529,PapaGooby,10,1.05,0,0.5,1.49,2016-12-02T07:34:25Z
9346187,3336817,hotg,1,2.04,0,1.04,5.99,2016-11-12T14:13:21Z
9610295,3338147,Stsm,100,NA,NA,NA,1.39,2016-11-12T23:21:49Z
7315569,3327958,LUKA,1200,2,3.16,1237.96,5.31,2016-11-10T02:04:27Z
4622798,3316711,sintegra,19,1.04,0,0.76,2.3,2016-11-06T20:57:46Z
19517061,3397538,JamalK,400,NA,NA,NA,1.27,2016-11-29T17:39:59Z
8780040,3334166,elena98hp1,2,NA,NA,NA,1.04,2016-11-11T20:10:35Z
21608087,3407391,alextih888,1,5,0,4,5.4,2016-12-02T13:30:40Z
2376207,3307080,akatwo,14,1.04,0,0.56,4.62,2016-11-04T02:51:44Z
1116942,3300686,buxlover,1,2,1,1.01,2.26,2016-11-02T07:21:14Z
2021627,3305303,ff999,1,NA,NA,NA,1.8,2016-11-03T14:56:55Z
8754180,3334057,Taupe,290,1.03,0,8.7,9.74,2016-11-11T19:29:52Z
2640174,3308315,RedJohn,1,1.1,3,0.13,1.28,2016-11-04T11:32:12Z
12834455,3357118,megainvest,102,NA,NA,NA,1.31,2016-11-18T07:48:08Z
22716235,3413037,deil,1,NA,NA,NA,1.43,2016-12-04T04:26:39Z
4264134,3315290,wolfy9,110,1.53,3.35,61.99,5.35,2016-11-06T11:10:44Z
21836239,3408495,JohnL,41,1.71,0,29.11,33.26,2016-12-02T21:00:49Z
24425361,3421660,-tuyul-,1,5,2,4.02,6.37,2016-12-06T15:12:19Z
381230,3296805,zzanggu,339,NA,NA,NA,1.26,2016-11-01T05:03:01Z
14818708,3370153,tlaelel,770,1.3,0,231,1.34,2016-11-22T00:00:35Z
8513166,3333150,toysstewart,4,1.04,0,0.16,1.65,2016-11-11T13:25:27Z
19383556,3396923,KaneW1,8,5,4.75,32.38,6.88,2016-11-29T13:14:09Z
16965408,3382689,NavTech,25,1.13,0,3.25,3.95,2016-11-25T13:09:03Z
3248545,3311077,Hook80,200,1.33,1.92,69.83,8.66,2016-11-05T06:32:14Z
17050122,3383164,VictoryUA,2,1.16,2.5,0.37,2.68,2016-11-25T16:18:45Z
15770449,3375685,x9229k,68,1.2,0,13.6,1.96,2016-11-23T13:39:25Z
19317234,3396602,JimCarry,16,2,3.81,16.61,5.78,2016-11-29T11:01:05Z
11963582,3351579,Mariy,1,1.05,0,0.05,1.53,2016-11-16T18:11:42Z
5440803,3320236,akatwo,13,1.04,0,0.52,1.49,2016-11-07T20:58:18Z
24821433,3423912,TopazKzn,10,1.05,0,0.5,2.98,2016-12-07T06:27:27Z
16663534,3380957,CRuiz78,500,NA,NA,NA,1.17,2016-11-25T01:29:40Z
5155399,3319115,DiceMaster74,1,NA,NA,NA,1.08,2016-11-07T13:22:03Z
8504642,3333117,MB1,3,NA,NA,NA,1.02,2016-11-11T13:09:20Z
5361130,3319909,cxm_6,1,1.45,5,0.5,1.71,2016-11-07T18:50:12Z
10689225,3343952,3777,34,2.75,0,59.5,11.03,2016-11-14T14:49:14Z
31395,3294945,zigzag32,2000,2,0,2e3,6.51,2016-10-31T16:32:40Z
8169042,3331692,refclyou,6,1.25,0,1.5,2.19,2016-11-11T03:11:57Z
2042364,3305401,aleks7974,12,NA,NA,NA,1.17,2016-11-03T15:36:40Z
16758141,3381527,Babuan12345,1,3.1,5,2.15,10.58,2016-11-25T05:25:12Z
4606643,3316646,DBL9D2P9CyH,500,NA,NA,NA,1.17,2016-11-06T20:27:42Z
5760952,3321634,banno,6,1.33,0,1.98,3.57,2016-11-08T06:43:55Z
12817071,3357007,megainvest,102,NA,NA,NA,2.14,2016-11-18T06:59:31Z
24047707,3419832,Dougpuocl,28,NA,NA,NA,4.43,2016-12-06T03:01:49Z
26138905,3431813,stuballs,1,NA,NA,NA,1.21,2016-12-09T11:49:41Z
7039542,3326783,lebeatles,3,1.04,0,0.12,1.32,2016-11-09T17:48:22Z
5721236,3321472,martinlutek,7,1.04,0,0.28,1.16,2016-11-08T05:36:56Z
3945693,3313912,lebeatles,14,NA,NA,NA,1.01,2016-11-06T01:52:32Z
24233659,3420771,Jm79ca,500,NA,NA,NA,3.42,2016-12-06T09:08:43Z
7616450,3329330,NabilAmrani,24,NA,NA,NA,3.97,2016-11-10T11:28:06Z
13762188,3363351,Rangerover666,2000,NA,NA,NA,0,2016-11-20T01:59:25Z
17395292,3385416,cowbay,10,1.35,0,3.5,26.15,2016-11-26T07:06:42Z
25412906,3427335,Mattman,11,1.25,2.91,3.07,1.48,2016-12-08T05:17:16Z
1410922,3302159,Olexandr,700,3.37,5.82,1699.73,3.83,2016-11-02T17:13:09Z
25499694,3427869,s3zy,300,NA,NA,NA,2.01,2016-12-08T08:59:50Z
15826503,3376011,boykoaleks,1,1.33,0,0.33,6.55,2016-11-23T15:54:30Z
4537093,3316368,megainvest,1925,2.94,5.71,3844.37,68.44,2016-11-06T18:38:20Z
17055112,3383190,Ackaron,15,NA,NA,NA,1.51,2016-11-25T16:28:14Z
931032,3299555,kot163rus,100,1.3,2.19,32.19,3.6,2016-11-01T23:44:38Z
7733183,3329821,medievilminer,2,1.28,0,0.56,5.05,2016-11-10T14:33:35Z
25097499,3425411,yaymes,18,1.05,0,0.9,13.41,2016-12-07T16:25:48Z
19890386,3399380,boykoaleks,300,1.5,1.89,155.68,1.72,2016-11-30T06:22:14Z
20591631,3402692,simas,5,NA,NA,NA,1.23,2016-12-01T05:18:57Z
25349979,3426904,TInuMN,20,1.05,0,1,2.94,2016-12-08T02:23:13Z
8699194,3333817,xGRANDx,24,NA,NA,NA,1.31,2016-11-11T17:50:58Z
26453167,3433675,Knox,100,NA,NA,NA,1.24,2016-12-10T00:24:16Z
23657276,3417935,vaiperboy,2500,NA,NA,NA,1.15,2016-12-05T13:57:31Z
25271467,3426416,thebiggestloser,1,NA,NA,NA,2.5,2016-12-07T23:04:32Z
9800472,3339303,bobgreene,2,1.33,1.5,0.69,1.76,2016-11-13T07:22:44Z
13225075,3359649,Max333,1344,NA,NA,NA,1.13,2016-11-19T00:52:54Z
15321905,3373109,ssb2125,174,NA,NA,NA,1.25,2016-11-22T20:09:25Z
6411444,3324200,ahnjkdan,20000,NA,NA,NA,1.18,2016-11-09T00:17:40Z
19351850,3396765,BRO90,31,NA,NA,NA,2.02,2016-11-29T12:06:57Z
11759641,3350448,cxdw,2,1.54,2.5,1.13,1.97,2016-11-16T10:25:40Z
4695127,3317025,BOOJA,150000,NA,NA,NA,1.13,2016-11-06T23:07:48Z
4928691,3318127,jeremystu,5,1.04,2.6,0.33,3.23,2016-11-07T06:22:17Z
12551821,3355171,Spinogriz,10,NA,NA,NA,1.03,2016-11-17T18:38:24Z
22077780,3409911,millionbyt,69,1.04,0,2.76,1.43,2016-12-03T06:48:30Z
9111744,3335681,kptpro,29,NA,NA,NA,1.23,2016-11-12T06:33:05Z
14982793,3371242,Basotik,70,1.05,0,3.5,2.35,2016-11-22T07:34:35Z
5246988,3319462,tryu,1000,1.4,2.56,425.6,1.56,2016-11-07T15:43:10Z
10399576,3342315,nrebeca,1,NA,NA,NA,4.02,2016-11-14T03:51:47Z
22570216,3412269,nahue999,1,NA,NA,NA,3.01,2016-12-03T22:57:19Z
4639646,3316782,twotwok,20,1.04,0,0.8,3.76,2016-11-06T21:25:27Z
24747179,3423475,zayn,2,NA,NA,NA,1.47,2016-12-07T03:25:37Z
8427069,3332813,speculyant777,8,1.25,0,2,6.9,2016-11-11T10:58:13Z
4121749,3314707,sergunguz,62,NA,NA,NA,1.14,2016-11-06T07:12:11Z
20175153,3400733,golu,390,1.13,1.21,55.4,1.16,2016-11-30T15:37:36Z
7972766,3330808,sergunguz,30,1.33,1.3,10.29,2.12,2016-11-10T21:02:54Z
24404148,3421551,vitaminabc,2,1.15,1.5,0.33,1.35,2016-12-06T14:21:18Z
15587017,3374697,paulri,1,1.05,0,0.05,26.64,2016-11-23T07:00:49Z
15663399,3375090,leus,1,NA,NA,NA,1.11,2016-11-23T09:39:54Z
5000281,3318464,artyom18844,91,3.71,1.18,247.68,9.14,2016-11-07T08:40:33Z
3520858,3312205,tiuhtiaevs,130,1.01,0,1.3,1.95,2016-11-05T14:03:44Z
26501147,3433994,Kallistro,30,1.2,0,6,2.24,2016-12-10T02:37:22Z
15813820,3375939,ubicute,260,1.1,1.74,30.52,2.85,2016-11-23T15:24:49Z
3521416,3312208,pragna,13,1.05,2.08,0.92,1.29,2016-11-05T14:05:02Z
175761,3295629,linh062,302,1.2,0,60.4,3.12,2016-10-31T21:11:13Z
11097019,3346340,cowbay,10,1.03,0,0.3,3.31,2016-11-15T06:56:12Z
6338358,3323886,dmitry163ns,65,1.11,1.25,7.96,1.35,2016-11-08T22:06:34Z
14270408,3366455,dbitsx4,175,1.05,0,8.75,1.25,2016-11-20T22:50:06Z
23218373,3415546,imsorry,100000,1.44,2.15,46147.41,2.32,2016-12-04T21:29:27Z
5528616,3320611,1225,124,2.12,2.74,142.28,4.69,2016-11-07T23:34:30Z
17657261,3387012,post1,9,1.47,0,4.23,16.23,2016-11-26T17:46:48Z
10774018,3344409,charles150,1,1.05,2,0.07,7.03,2016-11-14T17:52:10Z
10067736,3340691,macdrive1000,2,NA,NA,NA,1.09,2016-11-13T16:57:53Z
25334499,3426806,NOY1,65,NA,NA,NA,1.01,2016-12-08T01:47:12Z
25517718,3427973,Androidtlt,7,1.1,0,0.7,1.96,2016-12-08T09:41:39Z
17962632,3388963,danir,20,2,3,20.6,2.41,2016-11-27T06:49:53Z
23999021,3419570,netkrool,416,NA,NA,NA,1.49,2016-12-06T01:10:33Z
24740082,3423433,alibag,2,1.05,1.5,0.13,1.07,2016-12-07T03:07:21Z
12853327,3357233,lelik3310,4,2,1.25,4.05,3.43,2016-11-18T08:40:29Z
3529718,3312244,sleepor,12,1.04,0,0.48,3.71,2016-11-05T14:20:18Z
5402755,3320077,thegamebeoi,6,1.04,0,0.24,1.4,2016-11-07T19:53:44Z
19860540,3399233,cgrant57,16,1.2,4.5,3.92,1.23,2016-11-30T05:22:20Z
4162478,3314868,marcopac,64,1.25,2.45,17.57,16.04,2016-11-06T08:18:31Z
24421106,3421639,-Nothing-,1000,1.03,1.16,41.58,2.18,2016-12-06T15:01:15Z
18588721,3392799,anton02_87,22,NA,NA,NA,3.26,2016-11-28T08:36:27Z
24725967,3423346,AlexanderL2552,5000,1.4,2.82,2140.91,1.72,2016-12-07T02:32:45Z
16578868,3380413,Hardah,40,1.27,1.18,11.27,1.97,2016-11-24T21:53:49Z
21739275,3407995,leonar,63,1.15,0,9.45,6.81,2016-12-02T17:34:48Z
21992504,3409427,fennec420,128,2,3.2,132.1,17.56,2016-12-03T03:20:03Z
21761595,3408106,drsv,10,1.13,4.9,1.79,1.65,2016-12-02T18:21:13Z
2572143,3308023,MisterRaver,30,NA,NA,NA,0,2016-11-04T09:37:23Z
25318472,3426710,Kipper,55,1.08,0,4.4,4.54,2016-12-08T01:11:07Z
12724093,3356316,trillphil3,39,NA,NA,NA,1.22,2016-11-18T02:24:31Z
19398024,3396990,Mansur,1,NA,NA,NA,2.77,2016-11-29T13:45:14Z
11397009,3348141,koc79,18,1.25,0,4.5,1.31,2016-11-15T18:56:43Z
1262869,3301420,Babuan12345,200,1.11,0,22,1.51,2016-11-02T12:18:45Z
6873073,3326096,keepit,2,NA,NA,NA,1.05,2016-11-09T13:03:54Z
19876022,3399306,Perchlorate,1,NA,NA,NA,1.12,2016-11-30T05:53:13Z
17044635,3383136,tjmo1995,1,12,2,11.02,15.14,2016-11-25T16:07:43Z
21976774,3409317,sololife,11,1.04,0,0.44,1.24,2016-12-03T02:33:26Z
6743475,3325597,den1298,2,1.34,2,0.72,2.46,2016-11-09T09:43:57Z
1728736,3303851,RheinMeg,4,NA,NA,NA,1.01,2016-11-03T04:52:45Z
674425,3298237,base,11,NA,NA,NA,6.18,2016-11-01T14:37:04Z
17686086,3387191,T-Train,975,1.5,0,487.5,7.98,2016-11-26T19:00:00Z
4728200,3317176,Zoltar328,6,1.04,0,0.24,4.17,2016-11-07T00:14:56Z
3398451,3311699,999DRAGON999,1,NA,NA,NA,2.63,2016-11-05T10:50:08Z
3384644,3311647,kptpro,16,NA,NA,NA,1.2,2016-11-05T10:28:36Z
13257083,3359899,calvin1993,42,5,2.43,169.02,11.84,2016-11-19T02:31:39Z
5364668,3319922,xylitol_bot,50,1.05,0,2.5,1.57,2016-11-07T18:55:04Z
8055365,3331176,cxm_6,1,NA,NA,NA,1.9,2016-11-10T23:32:10Z
13644505,3362515,MartinBot,967,NA,NA,NA,1.31,2016-11-19T20:18:23Z
8569844,3333351,NabilAmrani,30,NA,NA,NA,1.12,2016-11-11T14:51:20Z
7568141,3329122,yfnfifyfif,4,2,0,4,39.72,2016-11-10T10:04:15Z
26410236,3433399,HielkePrins14,1,NA,NA,NA,3.75,2016-12-09T22:27:20Z
25651627,3428779,Mooieman,5,1.3,0,1.5,7.02,2016-12-08T14:58:24Z
2184307,3306079,LordCoder,9,2.02,0,9.18,5.04,2016-11-03T20:07:01Z
379215,3296794,slavitew,81,1.7,3.4,59.45,9.46,2016-11-01T04:56:30Z
26476996,3433834,beth,112000,1.08,0,8960,9.2,2016-12-10T01:26:37Z
1231439,3301252,leus,33,NA,NA,NA,1.25,2016-11-02T11:08:35Z
18397658,3391524,cgrant57,5,1.05,0,0.25,6.49,2016-11-28T00:04:40Z
968303,3299771,djavoi,33,1.25,1.91,8.88,1.29,2016-11-02T01:10:16Z
3904230,3313729,moonsilver,200,NA,NA,NA,2.23,2016-11-06T00:38:15Z
23904388,3419069,Treasure7s,20,3.27,2.4,45.88,4.14,2016-12-05T21:45:09Z
26498403,3433975,GrantAWish,71,1.05,0,3.55,1.6,2016-12-10T02:30:40Z
850127,3299119,ladysman217,10,NA,NA,NA,1.58,2016-11-01T20:41:58Z
10839062,3344751,drsv,16,1.94,1.56,15.29,4.6,2016-11-14T20:04:20Z
22525720,3412055,megainvest,36,NA,NA,NA,1.4,2016-12-03T21:29:45Z
9152715,3335888,Ashikune,10,1.05,1.5,0.65,1.27,2016-11-12T07:55:01Z
20798479,3403646,bitmap,12,1.3,1.25,3.75,6.12,2016-12-01T11:50:12Z
23971198,3419420,suri,60,5,1.33,240.8,13.77,2016-12-06T00:12:32Z
21868628,3408669,cgrant57,17,NA,NA,NA,1.06,2016-12-02T22:22:25Z
13602814,3362279,lopster,20,NA,NA,NA,2.91,2016-11-19T18:38:49Z
2139388,3305859,Shadowshot2,8,NA,NA,NA,1.54,2016-11-03T18:38:12Z
23308299,3416055,kyrie,1153,1.12,0,138.36,2.44,2016-12-05T01:00:20Z
18987863,3394810,Ryanhuss,20,2,0,20,2.79,2016-11-28T22:29:41Z
24380538,3421425,slon21,1,1.1,0,0.1,1.39,2016-12-06T13:36:39Z
10404875,3342348,Androcles,280,1.33,2.39,99.1,2.58,2016-11-14T04:07:27Z
1569725,3302973,manahmanah,3,NA,NA,NA,2.08,2016-11-02T22:51:42Z
2717204,3308657,nika2007,1,NA,NA,NA,1.09,2016-11-04T13:54:16Z
11416317,3348250,autoboy,4,NA,NA,NA,3.29,2016-11-15T19:34:53Z
23213890,3415522,Sterling674,12000,NA,NA,NA,1.33,2016-12-04T21:23:04Z
16342420,3379148,Ferreck,19,1.13,0,2.47,2.02,2016-11-24T13:18:59Z
20914162,3404122,sam4u4ever,2000,1.16,0,320,3.54,2016-12-01T15:11:07Z
780274,3298766,sonixxxx,15,1.13,0,1.95,32.26,2016-11-01T18:21:43Z
15998950,3377000,calvinmoo,2,NA,NA,NA,1.29,2016-11-23T22:39:29Z
11957504,3351547,Bator,2,1.14,0,0.28,1.43,2016-11-16T17:58:36Z
7393199,3328329,martinlutek,3,1.04,3.33,0.22,1.78,2016-11-10T04:38:16Z
5205751,3319308,aleks7974,10,1.56,0,5.6,4.7,2016-11-07T14:42:06Z
16573111,3380381,bagenof,5,NA,NA,NA,1.83,2016-11-24T21:39:23Z
26184037,3432095,lakomka,154,NA,NA,NA,0,2016-12-09T13:47:26Z
26012372,3431044,destroblaze,12,NA,NA,NA,3.57,2016-12-09T06:40:18Z
12517021,3354983,miladh,10,NA,NA,NA,1.48,2016-11-17T17:24:27Z
7751302,3329898,mahamatali,50,1.05,1.52,3.26,1.25,2016-11-10T15:06:33Z
12892629,3357485,V_12345_V,5,1.1,2.8,0.64,1.58,2016-11-18T10:23:57Z
341745,3296576,cowbay,10,NA,NA,NA,1.02,2016-11-01T03:34:10Z
3597795,3312535,lady-d,5,NA,NA,NA,1.25,2016-11-05T16:21:18Z
856943,3299155,CotataFish,3000,NA,NA,NA,1.24,2016-11-01T20:57:28Z
15945876,3376674,slavitew,19,1.21,0,3.99,1.72,2016-11-23T20:28:30Z
11824590,3350827,fluxxy,11111,1.27,3.12,3346.8,4.03,2016-11-16T12:58:44Z
11433165,3348348,Snowballcps,59,1.05,2.34,4.33,1.11,2016-11-15T20:13:09Z
3410507,3311745,IneedThis,1,NA,NA,NA,2.37,2016-11-05T11:08:14Z
10212349,3341361,jhw2133,502,NA,NA,NA,4.43,2016-11-13T21:31:34Z
18571114,3392695,Sapphire,5000,2.8,0,9e3,20.29,2016-11-28T07:48:51Z
5607075,3320955,xGRANDx,12,1.35,4,4.68,1.68,2016-11-08T01:55:53Z
8826154,3334369,BitcoBumer,3,NA,NA,NA,1.93,2016-11-11T21:39:19Z
15685409,3375197,1017738,4000,1.05,0,200,15,2016-11-23T10:24:12Z
3601406,3312551,geksss,2,1.6,2,1.24,6.32,2016-11-05T16:28:00Z
12542915,3355121,tribaltimmy,6,NA,NA,NA,1.11,2016-11-17T18:17:13Z
25387934,3427160,freshman,138,2,1.22,139.69,26.39,2016-12-08T04:07:21Z
15475651,3374080,period,297000,1.14,2.85,50047.16,1.16,2016-11-23T02:41:29Z
19452241,3397248,sergunguz,7,NA,NA,NA,1.63,2016-11-29T15:34:17Z
21027719,3404552,Bustacash,1,NA,NA,NA,3.72,2016-12-01T18:13:56Z
16041293,3377285,rudelyn,2,NA,NA,NA,2.93,2016-11-24T00:38:14Z
18187946,3390333,WhangbokSoo,277,2.12,1.32,313.91,11.1,2016-11-27T15:59:30Z
5961033,3322402,refclyou,9,1.04,0,0.36,2.62,2016-11-08T11:53:41Z
21349954,3406193,wavy2,1,1.97,2,0.99,3.21,2016-12-02T05:11:16Z
25577836,3428349,honda,114,NA,NA,NA,1.56,2016-12-08T12:10:29Z
2517238,3307787,JohnL,5,1.71,2.6,3.68,3.24,2016-11-04T07:52:48Z
5643476,3321119,simku2300,130,NA,NA,NA,1.04,2016-11-08T03:03:41Z
23801769,3418563,OnTheMoon22,2550,NA,NA,NA,1.52,2016-12-05T18:13:37Z
10996229,3345684,jayhawker20,100,1.05,0,5,1.39,2016-11-15T02:30:03Z
7771843,3329981,terriri,5160,NA,NA,NA,1.59,2016-11-10T15:38:35Z
22610450,3412483,runitrightnow,65,15,1.98,911.29,758.04,2016-12-04T00:26:08Z
16505709,3380010,alexsoft76,1,NA,NA,NA,1,2016-11-24T19:06:11Z
2524942,3307821,artyom18843,53,NA,NA,NA,1.22,2016-11-04T08:07:01Z
21152299,3405087,randombust12,798,2,1.23,807.84,15.51,2016-12-01T21:49:53Z
18269554,3390773,Poisonleaf,2,NA,NA,NA,1.14,2016-11-27T19:07:28Z
12926145,3357708,ARTEMMMMMMM,344,1.1,0,34.4,1.2,2016-11-18T11:56:35Z
21106908,3404882,jimboy122,5,1.6,2.6,3.13,4.35,2016-12-01T20:31:12Z
4049879,3314393,mark_s,300,1.12,2.13,42.38,7.67,2016-11-06T05:03:22Z
26946371,3436406,krwok,6804,NA,NA,NA,1.06,2016-12-10T19:03:48Z
9328346,3336737,Ecz0tic,43418,1.5,0,21709,13.22,2016-11-12T13:41:52Z
11010432,3345784,Pasquale87,5,NA,NA,NA,1.07,2016-11-15T03:08:55Z
7485939,3328744,v163va,1,NA,NA,NA,1.02,2016-11-10T07:30:23Z
698272,3298361,Babuan12345,250,1.11,2.05,32.62,5.76,2016-11-01T15:24:07Z
17205172,3384098,BitcoBumer,11,1.11,1.55,1.38,5.24,2016-11-25T22:32:11Z
4731445,3317191,Boooom,1000,1.32,0,320,31.86,2016-11-07T00:21:04Z
24285059,3421002,krwok,10000,NA,NA,NA,1.53,2016-12-06T10:48:13Z
5586397,3320863,Shadowshot2,52,NA,NA,NA,1.14,2016-11-08T01:21:07Z
18048448,3389511,Xysle,50,1.05,0,2.5,2.38,2016-11-27T10:32:17Z
23565250,3417502,cgrant57test1,28,NA,NA,NA,1.07,2016-12-05T10:56:13Z
8658962,3333667,NabilAmrani,76,NA,NA,NA,2.79,2016-11-11T16:54:28Z
12702743,3356165,BapeOverSupreme,8,1.1,1.88,0.95,2.15,2016-11-18T01:27:14Z
21953451,3409150,idg0d,13,NA,NA,NA,3.15,2016-12-03T01:33:39Z
4814970,3317580,RheinMeg,2,NA,NA,NA,1.11,2016-11-07T03:00:13Z
14037094,3365081,megainvest,195,NA,NA,NA,1.05,2016-11-20T13:32:47Z
2695768,3308564,aleks7974,17,NA,NA,NA,1.04,2016-11-04T13:15:14Z
2409692,3307267,md_khan,2,3,0,4,43.68,2016-11-04T04:12:16Z
5413330,3320121,COTHUK,100,NA,NA,NA,2.98,2016-11-07T20:12:16Z
19050366,3395183,yong,111,NA,NA,NA,2.29,2016-11-29T01:06:02Z
21613613,3407416,sanjiku,10,NA,NA,NA,7.58,2016-12-02T13:46:29Z
19869098,3399274,Camthebitman,4000,NA,NA,NA,2.79,2016-11-30T05:39:33Z
26549774,3434319,cxdw,1,1.93,2,0.95,3.07,2016-12-10T04:41:48Z
13823589,3363778,Ebenezer,30,1.05,0,1.5,3.11,2016-11-20T04:44:49Z
26301075,3432752,vikvod,100,1.23,0,23,2.53,2016-12-09T18:14:17Z
11635909,3349677,maxda6,10,NA,NA,NA,1.03,2016-11-16T05:16:09Z
19003738,3394896,Neyeshpapa,4,NA,NA,NA,6.4,2016-11-28T23:09:09Z
2469520,3307569,lifebox,20,1.68,1.9,13.98,19.26,2016-11-04T06:13:32Z
18052169,3389534,jedaj,25,20,1.48,475.37,105.24,2016-11-27T10:43:43Z
19050436,3395184,x9229k,18,1.2,0,3.6,1.5,2016-11-29T01:06:23Z
6967264,3326492,twotwok,3,1.04,0,0.12,1.1,2016-11-09T15:43:03Z
14525316,3368261,Rowel05,511,1.1,0,51.1,1.93,2016-11-21T11:05:16Z
14117671,3365550,NabilAmrani,10608,1.88,0,9335.04,2.7,2016-11-20T16:39:21Z
22117958,3410098,sam4u4ever,6000,1.58,2.04,3602.56,3.83,2016-12-03T08:04:08Z
6017472,3322616,n_y_a_n,142,NA,NA,NA,1.35,2016-11-08T13:20:35Z
25924430,3430465,rockoo,48,NA,NA,NA,1.57,2016-12-09T02:43:23Z
15578431,3374653,Novigator,2,1.08,0,0.16,1.34,2016-11-23T06:43:49Z
23006155,3414506,Kirr923,7,2.6,3.14,11.42,4.1,2016-12-04T14:29:36Z
7119610,3327101,djavoi,3,1.04,0,0.12,2.14,2016-11-09T19:59:01Z
26934442,3436347,account1818,357,NA,NA,NA,1.34,2016-12-10T18:36:38Z
25452774,3427591,runell,20000,1.1,0,2e3,3.78,2016-12-08T07:05:44Z
20473903,3402087,ElenaV,38,NA,NA,NA,3.25,2016-12-01T01:04:56Z
9705062,3338715,Solid8,1,NA,NA,NA,1.35,2016-11-13T03:20:36Z
16034786,3377239,ChasingNyan,125,NA,NA,NA,1.03,2016-11-24T00:21:33Z
3002507,3309937,Hook80,200,NA,NA,NA,1.01,2016-11-04T22:40:52Z
4569367,3316491,AbortedEmbryo,85,1.07,3.48,8.91,1.2,2016-11-06T19:31:32Z
5154127,3319110,Jagvar,1,NA,NA,NA,1.89,2016-11-07T13:19:58Z
13259182,3359915,MindTaunt,111,5.01,1.66,446.95,7.59,2016-11-19T02:39:43Z
24425063,3421658,smileyjiminez,1000,1.14,0,140,29.83,2016-12-06T15:10:44Z
14834206,3370265,o_p_,50,NA,NA,NA,1.42,2016-11-22T00:47:58Z
22048118,3409761,Danil008,1,NA,NA,NA,14.74,2016-12-03T05:45:59Z
22842717,3413686,poxynotus,500,NA,NA,NA,2.54,2016-12-04T08:56:04Z
2645063,3308336,fd46hg5rt,55,NA,NA,NA,1.04,2016-11-04T11:40:56Z
26125869,3431729,windex,1,NA,NA,NA,2.28,2016-12-09T11:19:14Z
12451790,3354647,CurtisVL,4,1.4,4,1.76,2.49,2016-11-17T15:00:54Z
13252162,3359860,Angel777fire,1,NA,NA,NA,1.16,2016-11-19T02:15:54Z
16662984,3380953,Miserys,11,NA,NA,NA,4.6,2016-11-25T01:27:48Z
18912368,3394428,xopek33,17,1.24,3.41,4.66,1.41,2016-11-28T19:52:16Z
4349003,3315625,Ferreck,9,1.12,0,1.08,2.29,2016-11-06T13:31:21Z
614991,3297960,Fistsworn2,1250,1.16,0,200,8.21,2016-11-01T12:49:02Z
24192044,3420578,TheRedFrog,130,NA,NA,NA,3.04,2016-12-06T07:55:55Z
8115307,3331449,cortiarte,1,1.04,0,0.04,4.68,2016-11-11T01:27:56Z
12231576,3353338,BitcoBumer,2,NA,NA,NA,3.56,2016-11-17T06:08:56Z
5140357,3319056,Hermes14,2,2.21,4,2.5,5.77,2016-11-07T12:58:28Z
22150166,3410251,bobi3333,16,NA,NA,NA,1.74,2016-12-03T09:11:49Z
